ID,pid,MATINH,Urban_Rural,age,gender,Q302,Q303A,Q303B,Q304_1,Q304_2,Q304_3,Q304_4,Q305A1,Q305A2,Q305B1,Q305B2,Q306,Q307,Q308,Q309,Q310A1,Q310A2,Q310B1,Q310B2,Q311,Q305A,Q305B,Q310AA,Q310B,region3,agegroup,weight
8.28153E+14,3,82,1,27,1,12,3,0,1,,,,9,93,3,10,4,1,8000,1,,,,,,Công nhân,,,,South,15-44,4046920
7.27093E+14,1,72,1,35,1,9,2,0,3,,,,7,74,3,33,2,1,10000,2,,,,,,m___ ti___m s___a ch___a d___ di___n t___,,,,South,15-44,4046920
7.77543E+14,1,77,1,28,1,9,2,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
7.97663E+14,4,79,1,41,1,12,3,0,1,,,,6,63,1,2,4,1,15000,2,9,96,21,96,4,làm g___,,ch___y xe,,South,15-44,4046920
7.27123E+14,4,72,1,35,1,8,1,0,1,,,,9,93,6,41,4,1,8000,2,,,,,,LÀM h___,,,,South,15-44,4046920
7.97703E+14,4,79,1,37,1,11,2,1,3,,,,7,75,19,97,4,1,13000,2,,,,,,công nhân giày,,,,South,15-44,4046920
7.47253E+14,3,74,1,28,1,5,1,0,1,,,,7,72,3,24,4,1,10000,1,,,,,,th___ d___p nhôm,,,,South,15-44,4046920
9.19093E+14,3,91,1,35,1,10,2,0,2,,,,6,61,1,1,1,1,16000,2,,,,,,nuôi tôm,,,,South,15-44,4046920
7.97703E+14,4,79,1,29,1,6,1,1,3,,,,5,52,7,47,4,1,12000,2,,,,,,buon bán,,,,South,15-44,4046920
9.19093E+14,3,91,1,37,1,9,2,0,1,,,,9,93,6,41,1,1,9000,2,,,,,,th___ h___,,,,South,15-44,4046920
7.77483E+14,1,77,1,37,1,5,1,0,2,,,,9,95,3,10,2,1,8000,2,,,,,,buôn bán,,,,South,15-44,4046920
7.97613E+14,5,79,1,40,1,9,2,0,3,,,,9,94,9,56,4,1,5000,2,,,,,,bán quán an,,,,South,15-44,4046920
7.97613E+14,2,79,1,17,1,10,2,0,1,,,,9,91,9,56,4,1,3000,2,,,,,,phu quan an,,,,South,15-44,4046920
9.29233E+14,2,92,1,37,1,5,1,0,2,,,,9,92,1,1,1,1,5000,2,,,,,,làm nông,,,,South,15-44,4046920
8.98833E+14,4,89,1,38,1,4,1,0,1,,,,9,96,6,41,4,1,3000,2,,,,,,TH___ H___,,,,South,15-44,4046920
7.57313E+14,2,75,1,15,1,10,3,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
9.19093E+14,1,91,1,23,1,12,3,0,2,,,,6,62,1,3,1,1,6000,2,,,,,,nuôi tôm,,,,South,15-44,4046920
7.97773E+14,2,79,1,31,1,12,3,2,1,,,,7,74,3,27,5,1,8000,1,,,,,,th___ di___n,,,,South,15-44,4046920
7.47253E+14,4,74,1,33,1,9,2,0,1,,,,7,75,3,14,4,1,10000,2,,,,,,công nhân m___y m___c,,,,South,15-44,4046920
7.47183E+14,2,74,1,25,1,12,3,1,1,,,,4,43,14,82,4,1,9000,1,,,,,,nhân viên van phòng,,,,South,15-44,4046920
7.47183E+14,1,74,1,28,1,11,2,2,1,,,,5,51,9,56,6,1,9000,1,,,,,,ch___y grab,,,,South,15-44,4046920
9.18993E+14,4,91,1,40,1,6,2,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
7.47233E+14,2,74,1,29,1,6,1,0,3,,,,7,75,3,16,4,1,6000,2,,,,,,công nhân làm g___,,,,South,15-44,4046920
8.28233E+14,2,82,1,22,1,5,1,0,1,,,,9,92,1,1,6,1,8000,2,9,93,6,42,5,làm thanh long,,di ph___ h___,,South,15-44,4046920
7.97753E+14,1,79,1,25,1,7,2,0,1,,,,9,93,3,28,4,1,6000,2,,,,,,cho hang,,,,South,15-44,4046920
7.97603E+14,1,79,1,18,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
7.57313E+14,3,75,1,37,1,12,6,0,1,,,,4,41,14,82,5,1,10000,1,,,,,,công ch___c,,,,South,15-44,4046920
7.06953E+14,1,70,1,32,1,11,2,0,1,,,,9,93,6,42,4,1,10000,2,,,,,,Ph___ h___,,,,South,15-44,4046920
7.57313E+14,1,75,1,19,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
9.39313E+14,1,93,1,29,1,12,4,0,1,,,,5,53,21,96,4,1,6000,2,,,,,,l___ tân khách s___n,,,,South,15-44,4046920
7.97653E+14,1,79,1,19,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
9.59613E+14,4,95,1,40,1,5,1,0,1,,,,9,92,21,96,4,1,6000,1,,,,,,Cong nhan may,,,,South,15-44,4046920
7.97763E+14,4,79,1,38,1,12,5,0,1,,,,4,41,17,86,5,1,20000,1,,,,,,NHÂN VIÊN VAN PHÒNG ( B___NH VI___N NHÀ N_____C),,,,South,15-44,4046920
7.97673E+14,1,79,1,41,1,5,1,0,3,,,,9,95,9,56,2,1,3000,2,,,,,,buôn bán n_____c u___ng,,,,South,15-44,4046920
7.47233E+14,1,74,1,18,1,9,2,0,1,,,,9,93,21,96,4,1,5000,2,,,,,,shipper hàng bánh k___o,,,,South,15-44,4046920
7.06953E+14,1,70,1,38,1,8,1,0,3,,,,7,71,6,41,2,1,18000,2,,,,,,th___ s__n n_____c,,,,South,15-44,4046920
9.29193E+14,2,92,1,40,1,8,2,0,1,,,,8,82,3,24,4,1,8000,1,,,,,,công nhân x_____ng c__ khí,,,,South,15-44,4046920
7.77533E+14,3,77,1,40,1,5,0,0,1,,,,9,93,6,42,4,1,8000,2,,,,,,phu__ hô__,,,,South,15-44,4046920
7.47243E+14,4,74,1,40,1,12,3,0,3,,,,9,95,9,56,2,1,15000,2,5,51,9,56,4,buôn bán rau,,giáo hàng,,South,15-44,4046920
7.97683E+14,2,79,1,17,1,11,2,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
7.97733E+14,1,79,1,30,1,12,5,0,1,,,,3,36,16,85,5,1,10000,1,,,,,,GIÁO VIÊN,,,,South,15-44,4046920
7.97663E+14,4,79,1,42,1,12,5,0,3,,,,3,31,13,74,4,1,15000,2,,,,,,k___ thu___t di___n,,,,South,15-44,4046920
7.27033E+14,4,72,1,36,1,8,1,0,3,,,,8,83,8,49,2,1,20000,2,,,,,,tài x___ xe múc ( múc d___t),,,,South,15-44,4046920
7.97763E+14,4,79,1,44,1,8,1,0,3,,,,9,95,9,56,4,2,,,,,,,,Buôn bán bún riêu,,,,South,15-44,4046920
7.06953E+14,1,70,1,37,1,12,3,1,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
8.28153E+14,3,82,1,32,1,8,1,0,1,,,,9,93,6,41,4,1,13000,2,,,,,,làm h___,,,,South,15-44,4046920
7.77473E+14,1,77,1,21,1,12,3,0,3,,,,7,75,21,96,2,1,10000,2,,,,,,Ch___ ti___m tóc,,,,South,15-44,4046920
7.77473E+14,3,77,1,36,1,12,5,2,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
7.47183E+14,1,74,1,26,1,9,2,0,3,,,,9,95,21,96,6,1,9000,2,,,,,,Tài x___ công ngh___,,,,South,15-44,4046920
7.57313E+14,2,75,1,15,1,10,3,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
7.47233E+14,3,74,1,29,1,10,2,1,3,,,,7,75,21,96,4,1,8000,2,,,,,,ch___ ti___m tóc,,,,South,15-44,4046920
7.97693E+14,2,79,1,40,1,12,3,0,1,,,,5,51,8,49,6,1,10000,1,,,,,,tài x___ ch___y Grap,,,,South,15-44,4046920
8.28153E+14,4,82,1,32,1,12,3,0,1,,,,9,93,3,14,4,1,6000,2,,,,,,công nhân,,,,South,15-44,4046920
7.47183E+14,3,74,1,42,1,10,2,0,1,,,,7,75,3,14,4,1,10000,1,,,,,,công nhân may,,,,South,15-44,4046920
7.97703E+14,3,79,1,37,1,12,5,4,3,,,,5,52,19,98,4,1,10000,2,,,,,,kính doanh c___ phe,,,,South,15-44,4046920
7.47233E+14,1,74,1,40,1,9,2,0,1,,,,7,72,3,25,6,1,7000,1,,,,,,công nhân s___n xu___t xe d___p,,,,South,15-44,4046920
8.98833E+14,3,89,1,29,1,12,3,0,1,,,,8,82,4,35,4,1,4500,1,,,,,,NHÂN VIÊN DI___N LANH,,,,South,15-44,4046920
7.47183E+14,1,74,1,37,1,10,2,0,1,,,,7,75,3,14,6,1,8000,1,,,,,,công nhân may,,,,South,15-44,4046920
7.47253E+14,3,74,1,35,1,12,3,0,1,,,,7,75,3,14,6,1,5500,1,,,,,,công nhân b___c vác,,,,South,15-44,4046920
7.97683E+14,1,79,1,20,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
7.77533E+14,1,77,1,18,1,8,1,0,1,,,,5,52,18,93,4,1,5300,2,,,,,,qua__n ly__ qua__n ne__t,,,,South,15-44,4046920
7.27123E+14,2,72,1,43,1,7,1,0,1,,,,9,93,6,41,4,1,10000,2,,,,,,th___ xây ( th___ h___),,,,South,15-44,4046920
7.47183E+14,3,74,1,40,1,9,2,0,3,,,,8,83,8,49,2,1,10000,2,,,,,,tài x___ lái xe,,,,South,15-44,4046920
7.77533E+14,4,77,1,41,1,5,1,0,1,,,,7,71,6,41,4,1,9000,2,,,,,,làm th___ h___,,,,South,15-44,4046920
7.06953E+14,1,70,1,28,1,9,2,2,3,,,,7,74,4,35,2,1,12000,2,,,,,,th___ di___n,,,,South,15-44,4046920
8.28153E+14,2,82,1,21,1,12,3,0,1,,,,9,93,3,10,4,1,5000,1,,,,,,Công nhân,,,,South,15-44,4046920
7.27123E+14,1,72,1,26,1,12,5,0,3,,,,8,82,13,74,4,1,6000,2,,,,,,s___a máy tính t___i nhà,,,,South,15-44,4046920
9.29233E+14,1,92,1,31,1,5,0,0,2,,,,6,61,1,3,4,1,9000,2,,,,,,Chan nuôi,,,,South,15-44,4046920
7.47233E+14,2,74,1,43,1,5,1,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
7.97643E+14,2,79,1,15,1,9,2,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
7.27033E+14,4,72,1,37,1,11,2,0,1,,,,7,75,19,97,4,1,9000,2,,,,,,công nhân b___t my,,,,South,15-44,4046920
7.47253E+14,1,74,1,33,1,6,1,0,1,,,,7,73,3,17,4,1,7800,1,,,,,,công nhân th___ máy thùng c___c tông,,,,South,15-44,4046920
7.47243E+14,1,74,1,24,1,12,4,4,1,,,,7,74,4,35,6,1,13000,1,9,95,21,96,5,k___ thu___t viên b___o trì di___n,,giao hàng,,South,15-44,4046920
7.97683E+14,1,79,1,24,1,12,5,0,1,,,,4,42,21,96,4,1,7000,2,,,,,,Nhân viên van phòng( cham sóc khách hàng),,,,South,15-44,4046920
7.47233E+14,1,74,1,15,1,9,2,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
7.57313E+14,2,75,1,37,1,6,1,0,2,,,,9,95,7,47,2,1,10000,2,,,,,,buôn bán,,,,South,15-44,4046920
7.47233E+14,1,74,1,37,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
7.57313E+14,2,75,1,18,1,8,1,0,1,,,,9,93,4,35,6,1,4000,2,,,,,,công nhân,,,,South,15-44,4046920
7.97643E+14,1,79,1,33,1,6,1,0,1,,,,7,75,3,14,4,1,8000,2,,,,,,công nhân may,,,,South,15-44,4046920
7.97663E+14,3,79,1,29,1,12,3,2,1,,,,4,42,10,62,4,1,10000,1,,,,,,nhân viên van phòng,,,,South,15-44,4046920
9.29163E+14,1,92,1,29,1,12,4,0,1,,,,5,51,10,61,4,1,8000,1,,,,,,nhân viên b___o trì FPT,,,,South,15-44,4046920
7.97763E+14,2,79,1,24,1,12,4,0,1,,,,5,52,9,56,4,1,3000,2,,,,,,SINH VIÊN,,,,South,15-44,4046920
7.77483E+14,1,77,1,15,1,9,2,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
7.97673E+14,2,79,1,19,1,10,2,0,1,,,,5,52,13,74,4,1,7000,2,,,,,,nhân viên bán diiejn tho___i,,,,South,15-44,4046920
7.27093E+14,2,72,1,37,1,12,3,0,1,,,,9,93,6,41,4,1,12000,2,,,,,,th___ h___,,,,South,15-44,4046920
7.47243E+14,4,74,1,41,1,9,1,0,1,,,,9,93,6,41,4,1,5000,2,,,,,,công nhân Xây d___ng,,,,South,15-44,4046920
7.97613E+14,1,79,1,15,1,9,2,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
7.47253E+14,2,74,1,19,1,8,1,0,1,,,,7,75,3,14,6,1,8200,1,,,,,,công nhân công ty may m___c,,,,South,15-44,4046920
8.78703E+14,4,87,1,39,1,6,2,0,1,,,,9,92,1,2,4,1,6000,2,,,,,,lao d___ng t___ do (lam thuê),,,,South,15-44,4046920
7.77533E+14,3,77,1,37,1,6,1,0,1,,,,7,71,6,41,2,1,7000,2,,,,,,th___ h___,,,,South,15-44,4046920
7.77473E+14,3,77,1,44,1,12,5,0,1,,,,7,71,6,43,5,1,7000,1,,,,,,xây d___ng,,,,South,15-44,4046920
7.27093E+14,1,72,1,34,1,12,5,0,3,,,,9,95,9,56,2,1,15000,2,7,72,3,23,2,bán quán n_____c,,th___ kim hoàn,,South,15-44,4046920
7.06953E+14,3,70,1,31,1,12,3,1,1,,,,4,44,3,15,4,1,10000,1,,,,,,Nhân viên van phòng (giày da),,,,South,15-44,4046920
7.47183E+14,1,74,1,31,1,9,2,0,1,,,,9,93,8,49,4,1,16000,1,,,,,,tài x___,,,,South,15-44,4046920
9.19093E+14,2,91,1,31,1,12,5,0,1,,,,4,41,15,84,5,1,5000,1,,,,,,công nhân viên ch___c,,,,South,15-44,4046920
7.97653E+14,1,79,1,21,1,12,3,0,1,,,,5,51,8,49,4,1,7000,1,5,52,9,56,2,ch___y xe ôm be,,ph___ quán trà s___a,,South,15-44,4046920
7.57313E+14,3,75,1,20,1,9,2,0,1,,,,9,92,4,35,4,1,6000,1,,,,,,công nhân,,,,South,15-44,4046920
7.27093E+14,1,72,1,18,1,10,2,0,1,,,,5,52,14,82,4,1,7000,2,,,,,,NHÂN VIÊN BÁN HÀNG,,,,South,15-44,4046920
8.98833E+14,4,89,1,33,1,12,3,0,1,,,,7,71,6,41,4,1,6000,2,,,,,,th___ h___,,,,South,15-44,4046920
7.57313E+14,2,75,1,19,1,9,2,0,3,,,,9,95,9,56,4,1,9000,2,,,,,,buôn ba__n t____ do,,,,South,15-44,4046920
7.27093E+14,1,72,1,15,1,10,2,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
7.57313E+14,2,75,1,29,1,9,2,0,1,,,,9,95,8,49,6,1,8000,2,,,,,,ch___y grab,,,,South,15-44,4046920
7.97603E+14,2,79,1,29,1,12,5,0,1,,,,9,94,9,56,4,1,8000,1,9,95,9,56,4,NHÂN VIÊN PH___C V___,,LÀM BÁNH T___I GIA,,South,15-44,4046920
7.97753E+14,1,79,1,28,1,9,2,0,1,,,,9,95,19,97,2,1,8000,2,,,,,,nv giao hàng,,,,South,15-44,4046920
7.77483E+14,3,77,1,36,1,12,3,0,2,,,,5,52,9,56,2,1,10000,2,,,,,,buôn bán,,,,South,15-44,4046920
7.97693E+14,2,79,1,38,1,12,3,3,1,,,,8,81,3,21,3,1,6000,1,,,,,,công nhân v___n hành máy,,,,South,15-44,4046920
7.57313E+14,4,75,1,36,1,12,3,0,3,,,,9,95,9,56,4,1,30000,2,,,,,,buôn bán,,,,South,15-44,4046920
7.97643E+14,2,79,1,26,1,12,5,0,1,,,,7,74,3,27,4,1,12000,1,,,,,,k___ s__ di___n,,,,South,15-44,4046920
7.77483E+14,3,77,1,35,1,12,3,2,1,,,,8,83,8,49,4,1,10000,2,,,,,,ta__i xê__ taxi,,,,South,15-44,4046920
7.77543E+14,2,77,1,15,1,9,2,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
7.47213E+14,1,74,1,29,1,10,2,0,3,,,,7,75,21,96,4,1,15000,2,,,,,,chu ti___m tóc,,,,South,15-44,4046920
7.77473E+14,2,77,1,23,1,12,3,0,1,,,,9,93,2,9,5,1,20000,1,,,,,,CÔNG NHÂN (D___U KHÍ),,,,South,15-44,4046920
7.97643E+14,1,79,1,39,1,12,3,2,1,,,,7,75,21,96,4,1,8000,1,,,,,,Nhân viên van phòng may m___c,,,,South,15-44,4046920
7.77473E+14,1,77,1,16,1,10,2,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
7.77543E+14,3,77,1,29,1,12,5,0,1,,,,4,43,3,24,6,1,10000,1,,,,,,nhân viên van pho__ng,,,,South,15-44,4046920
7.57313E+14,1,75,1,18,1,9,2,0,1,,,,9,92,1,2,4,1,5000,2,,,,,,côbg nhân,,,,South,15-44,4046920
7.57313E+14,1,75,1,16,1,11,3,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
8.98833E+14,5,89,1,41,1,7,1,0,2,,,,6,63,1,1,4,1,4000,2,9,94,21,96,4,NÔNG DÂN,,BÁN CAFE,,South,15-44,4046920
7.47233E+14,1,74,1,36,1,4,0,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
9.29193E+14,1,92,1,20,1,5,1,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
7.77533E+14,1,77,1,17,1,8,1,0,1,,,,5,52,18,93,4,1,6000,2,,,,,,thu ngân,,,,South,15-44,4046920
7.57313E+14,2,75,1,16,1,10,3,0,1,,,,9,95,3,25,4,1,7000,1,,,,,,công nhân,,,,South,15-44,4046920
7.47253E+14,1,74,1,27,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
7.47253E+14,2,74,1,31,1,7,1,0,1,,,,7,75,3,14,6,1,5300,1,,,,,,công nhân may ba lô,,,,South,15-44,4046920
7.97783E+14,1,79,1,25,1,7,1,0,3,,,,9,93,21,96,4,1,6000,2,,,,,,Nhân viên giao hàng th___c an,,,,South,15-44,4046920
7.47253E+14,1,74,1,29,1,10,2,0,1,,,,7,71,6,41,4,1,6000,2,,,,,,ph___ h___,,,,South,15-44,4046920
9.59543E+14,4,95,1,38,1,12,4,0,1,,,,4,43,4,35,4,1,20000,1,4,42,12,68,4,nhân viên van phong,,b___t d___ng s___n,,South,15-44,4046920
7.27093E+14,1,72,1,17,1,12,2,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
9.18993E+14,1,91,1,23,1,12,3,0,3,,,,8,83,7,47,4,1,10000,2,,,,,,S___a xe,,,,South,15-44,4046920
7.47233E+14,2,74,1,27,1,7,1,0,1,,,,9,93,3,26,6,1,7000,1,,,,,,Công nhân,,,,South,15-44,4046920
7.97703E+14,1,79,1,37,1,12,5,4,1,,,,2,24,14,82,6,1,15000,1,,,,,,phó phong nhân s___,,,,South,15-44,4046920
7.77473E+14,1,77,1,40,1,12,3,0,3,,,,7,74,21,95,4,1,9000,2,,,,,,s___a ch___a di___n c__ t___i nhà,,,,South,15-44,4046920
7.47233E+14,1,74,1,21,1,9,1,0,3,,,,9,93,6,41,4,1,8000,2,,,,,,Th___ H___,,,,South,15-44,4046920
7.97663E+14,1,79,1,43,1,11,2,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
7.97733E+14,1,79,1,30,1,10,2,0,3,,,,9,95,9,56,4,1,10000,2,,,,,,BUÔN BÁN D___ AN,,,,South,15-44,4046920
7.97693E+14,1,79,1,18,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
7.57313E+14,1,75,1,20,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
7.97643E+14,3,79,1,37,1,12,3,0,3,,,,7,75,8,49,2,1,15000,2,,,,,,tài x___ xe t___i,,,,South,15-44,4046920
7.47253E+14,1,74,1,18,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
7.57313E+14,1,75,1,19,1,9,2,0,1,,,,9,93,6,41,4,1,8000,2,,,,,,công nhân,,,,South,15-44,4046920
8.28153E+14,2,82,1,27,1,12,3,0,1,,,,9,95,7,47,2,1,7000,2,,,,,,s___a xe,,,,South,15-44,4046920
7.97643E+14,1,79,1,15,1,9,2,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
7.47233E+14,3,74,1,30,1,12,3,0,1,,,,9,93,14,80,4,1,8000,1,,,,,,Công nhân,,,,South,15-44,4046920
7.06953E+14,2,70,1,44,1,2,0,0,1,,,,9,95,8,49,4,1,7000,2,,,,,,LÀM T___ DO ( BÓC HÀNG XE T___I XU___NG),,,,South,15-44,4046920
7.47213E+14,2,74,1,35,1,12,5,0,2,3,,,6,63,1,3,4,1,30000,2,,,,,,BUÔN BÁN CÁ C___NH,,,,South,15-44,4046920
7.97693E+14,1,79,1,21,1,9,2,0,1,,,,8,82,6,43,4,1,9000,2,,,,,,th___ l___p d___t bên n___i th___t,,,,South,15-44,4046920
7.97603E+14,2,79,1,18,1,10,2,1,1,,,,9,95,8,49,4,1,15000,1,9,95,9,56,4,tài x___ công ngh___,,buôn bán hàng an,,South,15-44,4046920
9.29173E+14,4,92,1,27,1,2,0,0,1,,,,9,93,3,24,4,1,7000,1,,,,,,công nhân ___c vít,,,,South,15-44,4046920
9.29163E+14,3,92,1,40,1,7,2,0,3,,,,9,95,19,98,4,1,9000,2,,,,,,LÀM GI___Y T___I NHÀ,,,,South,15-44,4046920
7.77543E+14,1,77,1,33,1,6,0,0,1,,,,9,93,3,11,4,1,7000,2,,,,,,công nhân bô__c xê__p,,,,South,15-44,4046920
8.28233E+14,1,82,1,24,1,12,5,4,3,,,,5,52,9,56,4,1,15000,2,,,,,,banca phê,,,,South,15-44,4046920
7.97693E+14,5,79,1,36,1,12,5,0,1,,,,0,1,15,84,5,1,12000,1,,,,,,h___i quân,,,,South,15-44,4046920
9.29163E+14,4,92,1,38,1,9,0,2,1,,,,7,72,3,24,4,1,10000,1,,,,,,TH___ B___C,,,,South,15-44,4046920
7.57363E+14,3,75,1,44,1,8,1,0,1,,,,5,54,3,15,6,1,5500,1,,,,,,b___o v___,,,,South,15-44,4046920
7.97603E+14,3,79,1,38,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
7.57313E+14,1,75,1,18,1,5,0,0,1,,,,9,92,3,16,6,1,6000,2,,,,,,công nhân,,,,South,15-44,4046920
7.97733E+14,2,79,1,31,1,12,6,0,1,,,,4,41,12,68,4,1,35000,1,,,,,,Nhân viên van phòng marketting,,,,South,15-44,4046920
7.97763E+14,2,79,1,23,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
7.06953E+14,1,70,1,16,1,7,1,0,1,,,,9,92,1,2,6,1,0,1,,,,,,CÔNG NHÂN ( X_____NG G___),,,,South,15-44,4046920
7.06893E+14,1,70,1,15,1,10,2,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
7.97683E+14,2,79,1,26,1,12,3,0,1,,,,9,93,8,49,4,1,10000,1,,,,,,TÀI X___ CÔNG NGH___,,,,South,15-44,4046920
7.97613E+14,1,79,1,20,1,6,1,0,3,,,,9,95,19,98,4,1,9000,2,,,,,,làm công trong h___ gia dình,,,,South,15-44,4046920
7.57313E+14,4,75,1,34,1,12,3,2,1,,,,9,93,3,16,6,1,7000,1,,,,,,công nhân,,,,South,15-44,4046920
7.97643E+14,4,79,1,39,1,7,1,0,3,,,,8,81,7,45,2,1,10000,2,9,96,19,97,4,s___a xe,,làm m_____n,,South,15-44,4046920
7.97773E+14,3,79,1,30,1,10,2,0,1,,,,9,93,3,32,4,1,9500,1,,,,,,CÔNG NHÂN,,,,South,15-44,4046920
9.39313E+14,3,93,1,37,1,12,3,0,3,,,,7,74,21,96,1,1,5000,2,,,,,,s___a di___n t___,,,,South,15-44,4046920
7.97673E+14,2,79,1,37,1,9,2,0,1,,,,7,72,4,35,4,1,7000,2,,,,,,nhân viên công ty ga,,,,South,15-44,4046920
7.47253E+14,1,74,1,17,1,7,1,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
7.97693E+14,1,79,1,22,1,12,4,4,1,,,,4,43,14,78,4,1,7500,1,,,,,,th___ kho bên công tr_____ng,,,,South,15-44,4046920
7.97693E+14,1,79,1,23,1,12,3,0,1,,,,7,75,21,96,6,1,5000,1,,,,,,công nhân công ty gi___y da,,,,South,15-44,4046920
7.47183E+14,2,74,1,33,1,7,1,0,3,,,,9,93,6,41,4,1,10000,2,,,,,,ph___ h___,,,,South,15-44,4046920
7.77543E+14,1,77,1,25,1,10,0,0,3,,,,9,93,6,42,4,1,5000,2,,,,,,th____ s__n n______c,,,,South,15-44,4046920
7.47253E+14,1,74,1,34,1,5,1,0,1,,,,7,75,19,97,4,1,7000,1,,,,,,th___ s__n g___m,,,,South,15-44,4046920
9.18993E+14,3,91,1,32,1,12,5,0,3,,,,9,96,21,96,4,1,10000,2,,,,,,KINH DOANH PH___ TÙNG XE,,,,South,15-44,4046920
8.98833E+14,2,89,1,18,1,9,2,0,3,,,,4,41,21,95,4,1,3500,2,,,,,,NHÂN VIÊN DI___N L___NH,,,,South,15-44,4046920
7.97783E+14,1,79,1,26,1,12,5,0,3,,,,9,93,21,96,4,1,8000,1,,,,,,nhân viên giao hàng,,,,South,15-44,4046920
7.77543E+14,3,77,1,43,1,5,1,0,3,,,,9,93,8,49,2,1,5000,2,,,,,,ch___y xe ba bánh,,,,South,15-44,4046920
7.06953E+14,3,70,1,23,1,9,1,0,2,,,,7,75,1,2,4,1,6000,2,9,93,5,36,5,C___O MU CAO SU,,Công nhân ( dào d_____ng l___p ___ng),,South,15-44,4046920
7.47233E+14,2,74,1,26,1,9,2,0,1,,,,9,92,3,16,5,1,6000,2,,,,,,Công nhân,,,,South,15-44,4046920
9.29173E+14,2,92,1,42,1,4,0,0,1,,,,9,93,1,1,5,1,7000,1,,,,,,làm công nhân,,,,South,15-44,4046920
7.77533E+14,1,77,1,16,1,9,2,0,1,,,,9,93,6,41,4,1,7000,2,,,,,,ph___ h___,,,,South,15-44,4046920
9.39373E+14,3,93,1,39,1,6,1,0,3,,,,9,96,21,96,4,1,3000,2,6,61,1,1,1,chay xe ôm,,lam ruong,,South,15-44,4046920
7.97783E+14,1,79,1,22,1,12,5,0,1,,,,4,41,14,82,4,1,6000,1,,,,,,NHÂN VIÊN VAN PHÒNG,,,,South,15-44,4046920
7.77543E+14,1,77,1,24,1,12,5,0,1,,,,7,72,3,24,4,1,10000,1,,,,,,ky__ s__,,,,South,15-44,4046920
7.97673E+14,4,79,1,34,1,9,2,0,3,,,,9,95,9,56,2,1,10000,2,,,,,,lao d___ng t___ do,,,,South,15-44,4046920
9.29163E+14,2,92,1,15,1,10,3,0,0,,,,,,,,,,,,,,,,,,,,,South,15-44,4046920
8.28153E+14,1,82,1,22,1,12,3,0,1,,,,9,93,3,14,4,1,7000,1,,,,,,công nhân,,,,South,15-44,4046920
7.97773E+14,3,79,1,30,1,12,3,0,1,,,,9,93,3,14,6,1,13000,1,,,,,,qu___n lý v___ d___t may,,,,South,15-44,4046920
7.47183E+14,1,74,1,30,1,10,2,0,1,,,,7,74,3,26,6,1,5000,1,,,,,,công nhân di___n t___,,,,South,15-44,4046920
7.97773E+14,5,79,1,41,1,12,3,0,3,,,,9,96,21,96,4,1,2000,2,,,,,,Gi___t giu t___i nhà,,,,South,15-44,4046920
9.19093E+14,1,91,1,28,1,12,3,0,1,,,,6,61,1,1,1,1,5000,2,,,,,,nuôi tôm m_____n,,,,South,15-44,4046920
